format	persona	topic	locale	regime	chapters	projected_words	atom_floor_words	advertised_words_floor	advertised_words_cap	advertised_minutes	implied_min_listening	implied_min_reading	over_under_pct_vs_cap	duration_gap_pct_listening	duration_gap_pct_reading
short_book_30	corporate_managers	grief	en-US	midpoint	9	6527	4083	4500	7500	30	43.5	28.4	-13.0	45.1	-5.4
short_book_30	first_responders	anxiety	en-US	midpoint	8	6155	3180	4500	7500	30	41.0	26.8	-17.9	36.8	-10.8
short_book_30	healthcare_rns	sleep_anxiety	en-US	midpoint	9	7121	4084	4500	7500	30	47.5	31.0	-5.1	58.2	3.2
short_book_30	working_parents	burnout	en-US	midpoint	9	6638	3167	4500	7500	30	44.3	28.9	-11.5	47.5	-3.8
short_book_30	first_responders	financial_stress	en-US	midpoint	8	6002	2561	4500	7500	30	40.0	26.1	-20.0	33.4	-13.0
short_book_30	gen_x_sandwich	self_worth	en-US	midpoint	9	6412	5495	4500	7500	30	42.7	27.9	-14.5	42.5	-7.1
short_book_30	midlife_women	grief	en-US	midpoint	8	6515	10651	4500	7500	30	43.4	28.3	-13.1	44.8	-5.6
short_book_30	educators	anxiety	en-US	midpoint	8	6784	4167	4500	7500	30	45.2	29.5	-9.6	50.7	-1.7
short_book_30	gen_z_student	courage	en-US	midpoint	8	6528	15519	4500	7500	30	43.5	28.4	-13.0	45.1	-5.4
short_book_30	working_parents	imposter_syndrome	en-US	midpoint	8	6471	2314	4500	7500	30	43.1	28.1	-13.7	43.8	-6.2
short_book_30	millennial_women_professionals	social_anxiety	en-US	midpoint	8	6542	3452	4500	7500	30	43.6	28.4	-12.8	45.4	-5.2
short_book_30	first_responders	financial_anxiety	en-US	midpoint	7	6550	2094	4500	7500	30	43.7	28.5	-12.7	45.6	-5.1
short_book_30	gen_alpha_students	anxiety	en-US	midpoint	7	7452	4272	4500	7500	30	49.7	32.4	-0.6	65.6	8.0
short_book_30	gen_z_professionals	grief	en-US	midpoint	8	5386	3592	4500	7500	30	35.9	23.4	-28.2	19.7	-21.9
short_book_30	gen_z_student	overthinking	en-US	midpoint	8	6336	15445	4500	7500	30	42.2	27.5	-15.5	40.8	-8.2
short_book_30	healthcare_rns	social_anxiety	en-US	midpoint	8	7406	2632	4500	7500	30	49.4	32.2	-1.2	64.6	7.3
short_book_30	gen_z_student	burnout	en-US	midpoint	7	6532	14127	4500	7500	30	43.5	28.4	-12.9	45.2	-5.3
short_book_30	midlife_women	social_anxiety	en-US	midpoint	7	6159	8141	4500	7500	30	41.1	26.8	-17.9	36.9	-10.7
short_book_30	working_parents	anxiety	en-US	midpoint	8	6016	3074	4500	7500	30	40.1	26.2	-19.8	33.7	-12.8
short_book_30	gen_z_professionals	burnout	en-US	midpoint	8	6966	3227	4500	7500	30	46.4	30.3	-7.1	54.8	1.0
short_book_30	first_responders	social_anxiety	en-US	midpoint	8	6936	2186	4500	7500	30	46.2	30.2	-7.5	54.1	0.5
short_book_30	working_parents	overthinking	en-US	midpoint	8	6426	2926	4500	7500	30	42.8	27.9	-14.3	42.8	-6.9
short_book_30	corporate_managers	burnout	en-US	midpoint	8	6359	2545	4500	7500	30	42.4	27.6	-15.2	41.3	-7.8
short_book_30	corporate_managers	adhd_focus	en-US	midpoint	9	5627	4104	4500	7500	30	37.5	24.5	-25.0	25.0	-18.5
short_book_30	corporate_managers	boundaries	en-US	midpoint	8	6455	3968	4500	7500	30	43.0	28.1	-13.9	43.5	-6.4
short_book_30	working_parents	grief	en-US	midpoint	8	6490	2885	4500	7500	30	43.3	28.2	-13.5	44.2	-5.9
short_book_30	gen_x_sandwich	social_anxiety	en-US	midpoint	8	6772	1810	4500	7500	30	45.1	29.4	-9.7	50.5	-1.9
short_book_30	gen_x_sandwich	burnout	en-US	midpoint	8	5654	2982	4500	7500	30	37.7	24.6	-24.6	25.6	-18.1
short_book_30	gen_z_professionals	anxiety	en-US	midpoint	8	7408	6906	4500	7500	30	49.4	32.2	-1.2	64.6	7.4
short_book_30	first_responders	compassion_fatigue	en-US	midpoint	9	6980	2515	4500	7500	30	46.5	30.3	-6.9	55.1	1.2
short_book_30	healthcare_rns	financial_anxiety	en-US	midpoint	9	6561	3435	4500	7500	30	43.7	28.5	-12.5	45.8	-4.9
short_book_30	corporate_managers	anxiety	en-US	midpoint	8	6330	4423	4500	7500	30	42.2	27.5	-15.6	40.7	-8.3
short_book_30	first_responders	social_anxiety	en-US	midpoint	7	6396	1917	4500	7500	30	42.6	27.8	-14.7	42.1	-7.3
short_book_30	millennial_women_professionals	compassion_fatigue	en-US	midpoint	8	5320	4779	4500	7500	30	35.5	23.1	-29.1	18.2	-22.9
short_book_30	nyc_executives	overthinking	en-US	midpoint	8	6754	10721	4500	7500	30	45.0	29.4	-9.9	50.1	-2.1
short_book_30	educators	social_anxiety	en-US	midpoint	8	6775	9628	4500	7500	30	45.2	29.5	-9.7	50.6	-1.8
short_book_30	first_responders	depression	en-US	midpoint	7	6798	2118	4500	7500	30	45.3	29.6	-9.4	51.1	-1.5
short_book_30	gen_x_sandwich	financial_anxiety	en-US	midpoint	8	6936	2673	4500	7500	30	46.2	30.2	-7.5	54.1	0.5
short_book_30	gen_z_professionals	burnout	en-US	midpoint	8	6484	3259	4500	7500	30	43.2	28.2	-13.5	44.1	-6.0
short_book_30	midlife_women	grief	en-US	midpoint	9	6256	11907	4500	7500	30	41.7	27.2	-16.6	39.0	-9.3
short_book_30	millennial_women_professionals	self_worth	en-US	midpoint	8	7158	4123	4500	7500	30	47.7	31.1	-4.6	59.1	3.7
short_book_30	working_parents	social_anxiety	en-US	midpoint	7	5964	1986	4500	7500	30	39.8	25.9	-20.5	32.5	-13.6
short_book_30	entrepreneurs	burnout	en-US	midpoint	8	6147	2746	4500	7500	30	41.0	26.7	-18.0	36.6	-10.9
short_book_30	gen_z_professionals	compassion_fatigue	en-US	midpoint	7	6273	3378	4500	7500	30	41.8	27.3	-16.4	39.4	-9.1
short_book_30	gen_z_professionals	somatic_healing	en-US	midpoint	7	5938	2697	4500	7500	30	39.6	25.8	-20.8	31.9	-13.9
short_book_30	tech_finance_burnout	overthinking	en-US	midpoint	9	6111	4061	4500	7500	30	40.7	26.6	-18.5	35.8	-11.4
short_book_30	gen_alpha_students	boundaries	en-US	midpoint	8	6373	4900	4500	7500	30	42.5	27.7	-15.0	41.6	-7.6
short_book_30	working_parents	burnout	en-US	midpoint	9	7141	3212	4500	7500	30	47.6	31.0	-4.8	58.7	3.5
short_book_30	healthcare_rns	boundaries	en-US	midpoint	8	7170	4538	4500	7500	30	47.8	31.2	-4.4	59.3	3.9
short_book_30	entrepreneurs	financial_anxiety	en-US	midpoint	8	7033	2634	4500	7500	30	46.9	30.6	-6.2	56.3	1.9
short_book_30	working_parents	burnout	en-US	midpoint	8	6263	2965	4500	7500	30	41.8	27.2	-16.5	39.2	-9.2
short_book_30	corporate_managers	boundaries	en-US	midpoint	8	5785	4021	4500	7500	30	38.6	25.2	-22.9	28.6	-16.2
short_book_30	nyc_executives	burnout	en-US	midpoint	7	6069	8722	4500	7500	30	40.5	26.4	-19.1	34.9	-12.0
short_book_30	healthcare_rns	anxiety	en-US	midpoint	9	6155	5170	4500	7500	30	41.0	26.8	-17.9	36.8	-10.8
short_book_30	healthcare_rns	depression	en-US	midpoint	7	7255	3717	4500	7500	30	48.4	31.5	-3.3	61.2	5.1
short_book_30	working_parents	courage	en-US	midpoint	8	6365	2871	4500	7500	30	42.4	27.7	-15.1	41.4	-7.8
short_book_30	gen_z_student	overthinking	en-US	midpoint	8	6870	15496	4500	7500	30	45.8	29.9	-8.4	52.7	-0.4
short_book_30	gen_alpha_students	burnout	en-US	midpoint	7	6094	2838	4500	7500	30	40.6	26.5	-18.7	35.4	-11.7
short_book_30	working_parents	burnout	en-US	midpoint	8	6194	2918	4500	7500	30	41.3	26.9	-17.4	37.7	-10.2
short_book_30	corporate_managers	courage	en-US	midpoint	7	6960	3372	4500	7500	30	46.4	30.3	-7.2	54.7	0.9
short_book_30	first_responders	overthinking	en-US	midpoint	8	5827	2777	4500	7500	30	38.8	25.3	-22.3	29.5	-15.5
short_book_30	first_responders	grief	en-US	midpoint	8	6101	2343	4500	7500	30	40.7	26.5	-18.6	35.6	-11.6
short_book_30	corporate_managers	overthinking	en-US	midpoint	8	5979	2622	4500	7500	30	39.9	26.0	-20.3	32.9	-13.4
short_book_30	working_parents	overthinking	en-US	midpoint	8	6507	2848	4500	7500	30	43.4	28.3	-13.2	44.6	-5.7
short_book_30	corporate_managers	trauma_recovery	en-US	midpoint	9	7327	4944	4500	7500	30	48.8	31.9	-2.3	62.8	6.2
short_book_30	gen_alpha_students	overthinking	en-US	midpoint	7	6380	2412	4500	7500	30	42.5	27.7	-14.9	41.8	-7.5
short_book_30	gen_z_professionals	burnout	en-US	midpoint	7	5955	2818	4500	7500	30	39.7	25.9	-20.6	32.3	-13.7
short_book_30	entrepreneurs	grief	en-US	midpoint	8	7071	3603	4500	7500	30	47.1	30.7	-5.7	57.1	2.5
short_book_30	entrepreneurs	grief	en-US	midpoint	8	5887	3635	4500	7500	30	39.2	25.6	-21.5	30.8	-14.7
short_book_30	gen_z_student	overthinking	en-US	midpoint	9	6472	17393	4500	7500	30	43.1	28.1	-13.7	43.8	-6.2
short_book_30	corporate_managers	anxiety	en-US	midpoint	8	5876	4313	4500	7500	30	39.2	25.5	-21.7	30.6	-14.8
short_book_30	nyc_executives	depression	en-US	midpoint	8	6781	4437	4500	7500	30	45.2	29.5	-9.6	50.7	-1.7
short_book_30	gen_alpha_students	core	en-US	midpoint	7	6021	3280	4500	7500	30	40.1	26.2	-19.7	33.8	-12.7
short_book_30	gen_x_sandwich	sleep_anxiety	en-US	midpoint	8	6327	2822	4500	7500	30	42.2	27.5	-15.6	40.6	-8.3
short_book_30	gen_z_student	courage	en-US	midpoint	7	6589	13397	4500	7500	30	43.9	28.6	-12.1	46.4	-4.5
short_book_30	entrepreneurs	burnout	en-US	midpoint	8	5818	2623	4500	7500	30	38.8	25.3	-22.4	29.3	-15.7
short_book_30	gen_z_student	grief	en-US	midpoint	7	6677	12487	4500	7500	30	44.5	29.0	-11.0	48.4	-3.2
short_book_30	educators	burnout	en-US	midpoint	9	7107	11623	4500	7500	30	47.4	30.9	-5.2	57.9	3.0
short_book_30	corporate_managers	depression	en-US	midpoint	8	6896	3696	4500	7500	30	46.0	30.0	-8.1	53.2	-0.1
short_book_30	corporate_managers	somatic_healing	en-US	midpoint	8	6568	1863	4500	7500	30	43.8	28.6	-12.4	46.0	-4.8
short_book_30	gen_z_student	anxiety	en-US	midpoint	9	6318	18529	4500	7500	30	42.1	27.5	-15.8	40.4	-8.4
short_book_30	healthcare_rns	courage	en-US	midpoint	9	6684	5459	4500	7500	30	44.6	29.1	-10.9	48.5	-3.1
short_book_30	first_responders	courage	en-US	midpoint	8	6415	2085	4500	7500	30	42.8	27.9	-14.5	42.6	-7.0
short_book_30	educators	overthinking	en-US	midpoint	7	6022	8470	4500	7500	30	40.1	26.2	-19.7	33.8	-12.7
short_book_30	gen_z_professionals	anxiety	en-US	midpoint	8	6092	6388	4500	7500	30	40.6	26.5	-18.8	35.4	-11.7
short_book_30	gen_alpha_students	financial_anxiety	en-US	midpoint	8	6442	2765	4500	7500	30	42.9	28.0	-14.1	43.2	-6.6
short_book_30	gen_alpha_students	overthinking	en-US	midpoint	9	6463	3111	4500	7500	30	43.1	28.1	-13.8	43.6	-6.3
short_book_30	tech_finance_burnout	self_worth	en-US	midpoint	8	6802	3457	4500	7500	30	45.3	29.6	-9.3	51.2	-1.4
short_book_30	gen_z_student	financial_stress	en-US	midpoint	7	6413	10513	4500	7500	30	42.8	27.9	-14.5	42.5	-7.1
short_book_30	nyc_executives	overthinking	en-US	midpoint	9	6443	12099	4500	7500	30	43.0	28.0	-14.1	43.2	-6.6
short_book_30	gen_alpha_students	burnout	en-US	midpoint	8	6084	3372	4500	7500	30	40.6	26.5	-18.9	35.2	-11.8
standard_book	gen_z_professionals	overthinking	en-US	cap	12	21940	4801	9000	20000	55	146.3	95.4	9.7	165.9	73.4
standard_book	gen_x_sandwich	overthinking	en-US	cap	12	21975	4107	9000	20000	55	146.5	95.5	9.9	166.4	73.7
standard_book	first_responders	overthinking	en-US	cap	11	21366	3830	9000	20000	55	142.4	92.9	6.8	159.0	68.9
standard_book	tech_finance_burnout	overthinking	en-US	cap	13	21899	5762	9000	20000	55	146.0	95.2	9.5	165.4	73.1
standard_book	working_parents	compassion_fatigue	en-US	cap	12	21584	4376	9000	20000	55	143.9	93.8	7.9	161.6	70.6
standard_book	healthcare_rns	self_worth	en-US	cap	12	20114	5580	9000	20000	55	134.1	87.5	0.6	143.8	59.0
standard_book	working_parents	boundaries	en-US	cap	12	20736	4576	9000	20000	55	138.2	90.2	3.7	151.3	63.9
standard_book	first_responders	overthinking	en-US	cap	13	20189	4637	9000	20000	55	134.6	87.8	0.9	144.7	59.6
standard_book	first_responders	somatic_healing	en-US	cap	12	21144	3133	9000	20000	55	141.0	91.9	5.7	156.3	67.1
standard_book	healthcare_rns	financial_stress	en-US	cap	11	20831	5292	9000	20000	55	138.9	90.6	4.2	152.5	64.7
standard_book	gen_z_student	boundaries	en-US	cap	12	21943	23280	9000	20000	55	146.3	95.4	9.7	166.0	73.5
standard_book	corporate_managers	burnout	en-US	cap	13	20848	4227	9000	20000	55	139.0	90.6	4.2	152.7	64.8
standard_book	nyc_executives	burnout	en-US	cap	12	21924	15135	9000	20000	55	146.2	95.3	9.6	165.7	73.3
standard_book	gen_alpha_students	overthinking	en-US	cap	12	22774	4201	9000	20000	55	151.8	99.0	13.9	176.0	80.0
standard_book	midlife_women	social_anxiety	en-US	cap	12	21520	14122	9000	20000	55	143.5	93.6	7.6	160.8	70.1
standard_book	working_parents	anchored	en-US	cap	11	22782	5213	9000	20000	55	151.9	99.1	13.9	176.1	80.1
standard_book	gen_alpha_students	anxiety	en-US	cap	13	22664	7850	9000	20000	55	151.1	98.5	13.3	174.7	79.2
standard_book	corporate_managers	anxiety	en-US	cap	12	22033	6741	9000	20000	55	146.9	95.8	10.2	167.1	74.2
standard_book	corporate_managers	anxiety	en-US	cap	12	22715	6612	9000	20000	55	151.4	98.8	13.6	175.3	79.6
standard_book	gen_z_student	overthinking	en-US	cap	11	19799	21334	9000	20000	55	132.0	86.1	-1.0	140.0	56.5
standard_book	first_responders	somatic_healing	en-US	cap	13	22839	3457	9000	20000	55	152.3	99.3	14.2	176.8	80.5
standard_book	first_responders	sleep_anxiety	en-US	cap	12	21333	4457	9000	20000	55	142.2	92.8	6.7	158.6	68.6
standard_book	healthcare_rns	anxiety	en-US	cap	12	22882	7098	9000	20000	55	152.5	99.5	14.4	177.4	80.9
standard_book	gen_alpha_students	burnout	en-US	cap	11	21205	4513	9000	20000	55	141.4	92.2	6.0	157.0	67.6
standard_book	tech_finance_burnout	anxiety	en-US	cap	13	22847	6648	9000	20000	55	152.3	99.3	14.2	176.9	80.6
standard_book	educators	imposter_syndrome	en-US	cap	13	19721	14807	9000	20000	55	131.5	85.7	-1.4	139.0	55.9
standard_book	gen_z_professionals	depression	en-US	cap	12	21804	5309	9000	20000	55	145.4	94.8	9.0	164.3	72.4
standard_book	first_responders	imposter_syndrome	en-US	cap	12	20917	3227	9000	20000	55	139.4	90.9	4.6	153.5	65.4
standard_book	millennial_women_professionals	anxiety	en-US	cap	11	20576	7784	9000	20000	55	137.2	89.5	2.9	149.4	62.7
standard_book	tech_finance_burnout	depression	en-US	cap	13	20933	5403	9000	20000	55	139.6	91.0	4.7	153.7	65.5
standard_book	working_parents	financial_anxiety	en-US	cap	13	21203	4810	9000	20000	55	141.4	92.2	6.0	157.0	67.6
standard_book	gen_z_professionals	somatic_healing	en-US	cap	12	21509	4704	9000	20000	55	143.4	93.5	7.5	160.7	70.0
standard_book	healthcare_rns	burnout	en-US	cap	12	21281	5079	9000	20000	55	141.9	92.5	6.4	158.0	68.2
standard_book	working_parents	sleep_anxiety	en-US	cap	12	21512	4523	9000	20000	55	143.4	93.5	7.6	160.7	70.1
standard_book	entrepreneurs	overthinking	en-US	cap	11	19971	3820	9000	20000	55	133.1	86.8	-0.1	142.1	57.9
standard_book	educators	depression	en-US	cap	12	21780	4960	9000	20000	55	145.2	94.7	8.9	164.0	72.2
standard_book	millennial_women_professionals	grief	en-US	cap	12	20987	6574	9000	20000	55	139.9	91.2	4.9	154.4	65.9
standard_book	first_responders	social_anxiety	en-US	cap	13	19825	3583	9000	20000	55	132.2	86.2	-0.9	140.3	56.7
standard_book	gen_z_professionals	boundaries	en-US	cap	12	21590	5672	9000	20000	55	143.9	93.9	8.0	161.7	70.7
standard_book	healthcare_rns	anxiety	en-US	cap	13	22818	7792	9000	20000	55	152.1	99.2	14.1	176.6	80.4
standard_book	working_parents	sleep_anxiety	en-US	cap	12	21517	4557	9000	20000	55	143.4	93.6	7.6	160.8	70.1
standard_book	gen_z_professionals	overthinking	en-US	cap	11	21752	4449	9000	20000	55	145.0	94.6	8.8	163.7	72.0
standard_book	entrepreneurs	grief	en-US	cap	12	22067	5474	9000	20000	55	147.1	95.9	10.3	167.5	74.4
standard_book	first_responders	somatic_healing	en-US	cap	13	20901	3419	9000	20000	55	139.3	90.9	4.5	153.3	65.2
standard_book	working_parents	anchored	en-US	cap	12	21970	5630	9000	20000	55	146.5	95.5	9.8	166.3	73.7
standard_book	gen_alpha_students	burnout	en-US	cap	12	21482	4974	9000	20000	55	143.2	93.4	7.4	160.4	69.8
standard_book	gen_z_student	courage	en-US	cap	12	22641	23523	9000	20000	55	150.9	98.4	13.2	174.4	79.0
standard_book	corporate_managers	trauma_recovery	en-US	cap	13	21570	7231	9000	20000	55	143.8	93.8	7.9	161.5	70.5
standard_book	nyc_executives	anxiety	en-US	cap	12	24729	7712	9000	20000	55	164.9	107.5	23.6	199.7	95.5
standard_book	entrepreneurs	anxiety	en-US	cap	12	20516	6820	9000	20000	55	136.8	89.2	2.6	148.7	62.2
standard_book	corporate_managers	overthinking	en-US	cap	13	21011	4226	9000	20000	55	140.1	91.4	5.1	154.7	66.1
standard_book	working_parents	grief	en-US	cap	12	21768	4307	9000	20000	55	145.1	94.6	8.8	163.8	72.1
standard_book	gen_z_student	overthinking	en-US	cap	12	21329	23284	9000	20000	55	142.2	92.7	6.6	158.5	68.6
standard_book	corporate_managers	overthinking	en-US	cap	11	21653	3579	9000	20000	55	144.4	94.1	8.3	162.5	71.2
standard_book	midlife_women	somatic_healing	en-US	cap	12	21913	14058	9000	20000	55	146.1	95.3	9.6	165.6	73.2
standard_book	corporate_managers	grief	en-US	cap	11	20443	5097	9000	20000	55	136.3	88.9	2.2	147.8	61.6
standard_book	gen_x_sandwich	anxiety	en-US	cap	12	20843	7678	9000	20000	55	139.0	90.6	4.2	152.6	64.8
standard_book	working_parents	sleep_anxiety	en-US	cap	12	21122	4539	9000	20000	55	140.8	91.8	5.6	156.0	67.0
standard_book	midlife_women	anxiety	en-US	cap	12	20892	18323	9000	20000	55	139.3	90.8	4.5	153.2	65.2
standard_book	entrepreneurs	anchored	en-US	cap	12	21042	5590	9000	20000	55	140.3	91.5	5.2	155.1	66.3
standard_book	first_responders	financial_anxiety	en-US	cap	12	21665	3802	9000	20000	55	144.4	94.2	8.3	162.6	71.3
standard_book	healthcare_rns	social_anxiety	en-US	cap	12	20565	3824	9000	20000	55	137.1	89.4	2.8	149.3	62.6
standard_book	healthcare_rns	overthinking	en-US	cap	12	21698	5126	9000	20000	55	144.7	94.3	8.5	163.0	71.5
standard_book	midlife_women	compassion_fatigue	en-US	cap	11	23454	14114	9000	20000	55	156.4	102.0	17.3	184.3	85.4
standard_book	healthcare_rns	boundaries	en-US	cap	12	21367	7116	9000	20000	55	142.4	92.9	6.8	159.0	68.9
standard_book	educators	imposter_syndrome	en-US	cap	11	20588	12477	9000	20000	55	137.3	89.5	2.9	149.6	62.8
standard_book	gen_z_professionals	boundaries	en-US	cap	12	20487	5569	9000	20000	55	136.6	89.1	2.4	148.3	62.0
standard_book	gen_z_professionals	compassion_fatigue	en-US	cap	13	21747	6169	9000	20000	55	145.0	94.6	8.7	163.6	71.9
standard_book	corporate_managers	imposter_syndrome	en-US	cap	13	21808	3078	9000	20000	55	145.4	94.8	9.0	164.3	72.4
standard_book	gen_x_sandwich	burnout	en-US	cap	11	22844	4294	9000	20000	55	152.3	99.3	14.2	176.9	80.6
standard_book	gen_z_student	courage	en-US	cap	12	22522	23337	9000	20000	55	150.1	97.9	12.6	173.0	78.0
standard_book	nyc_executives	burnout	en-US	cap	12	20738	15043	9000	20000	55	138.3	90.2	3.7	151.4	63.9
standard_book	gen_alpha_students	burnout	en-US	cap	12	22096	4906	9000	20000	55	147.3	96.1	10.5	167.8	74.7
standard_book	healthcare_rns	depression	en-US	cap	13	21954	6662	9000	20000	55	146.4	95.5	9.8	166.1	73.6
standard_book	healthcare_rns	anxiety	en-US	cap	12	20499	7002	9000	20000	55	136.7	89.1	2.5	148.5	62.1
standard_book	healthcare_rns	burnout	en-US	cap	11	21107	4581	9000	20000	55	140.7	91.8	5.5	155.8	66.9
standard_book	gen_z_professionals	overthinking	en-US	cap	12	22823	4864	9000	20000	55	152.2	99.2	14.1	176.6	80.4
standard_book	nyc_executives	burnout	en-US	cap	12	20959	15098	9000	20000	55	139.7	91.1	4.8	154.0	65.7
standard_book	corporate_managers	trauma_recovery	en-US	cap	13	22019	7318	9000	20000	55	146.8	95.7	10.1	166.9	74.1
standard_book	entrepreneurs	financial_anxiety	en-US	cap	13	20680	4178	9000	20000	55	137.9	89.9	3.4	150.7	63.5
standard_book	first_responders	anxiety	en-US	cap	11	21733	4293	9000	20000	55	144.9	94.5	8.7	163.4	71.8
standard_book	healthcare_rns	self_worth	en-US	cap	12	19956	5577	9000	20000	55	133.0	86.8	-0.2	141.9	57.8
standard_book	entrepreneurs	self_worth	en-US	cap	11	20387	5018	9000	20000	55	135.9	88.6	1.9	147.1	61.2
standard_book	working_parents	burnout	en-US	cap	12	22055	4372	9000	20000	55	147.0	95.9	10.3	167.3	74.3
standard_book	working_parents	imposter_syndrome	en-US	cap	12	21043	3498	9000	20000	55	140.3	91.5	5.2	155.1	66.3
standard_book	gen_alpha_students	imposter_syndrome	en-US	cap	12	23288	3095	9000	20000	55	155.3	101.3	16.4	182.3	84.1
standard_book	corporate_managers	burnout	en-US	cap	12	21947	4018	9000	20000	55	146.3	95.4	9.7	166.0	73.5
standard_book	healthcare_rns	anxiety	en-US	cap	12	20167	7243	9000	20000	55	134.4	87.7	0.8	144.5	59.4
standard_book	first_responders	financial_anxiety	en-US	cap	11	22448	3390	9000	20000	55	149.7	97.6	12.2	172.1	77.5
standard_book	gen_z_student	anxiety	en-US	cap	12	22016	24681	9000	20000	55	146.8	95.7	10.1	166.9	74.0
standard_book	tech_finance_burnout	boundaries	en-US	cap	12	20661	5680	9000	20000	55	137.7	89.8	3.3	150.4	63.3
standard_book	educators	burnout	en-US	cap	13	23062	16640	9000	20000	55	153.7	100.3	15.3	179.5	82.3
standard_book	working_parents	financial_anxiety	en-US	cap	12	21401	4309	9000	20000	55	142.7	93.0	7.0	159.4	69.2
standard_book	corporate_managers	depression	en-US	cap	12	22139	5494	9000	20000	55	147.6	96.3	10.7	168.3	75.0
standard_book	midlife_women	depression	en-US	cap	12	23411	14868	9000	20000	55	156.1	101.8	17.1	183.8	85.1
standard_book	entrepreneurs	anxiety	en-US	cap	11	21929	6123	9000	20000	55	146.2	95.3	9.6	165.8	73.4
standard_book	gen_z_professionals	overthinking	en-US	cap	13	20355	5197	9000	20000	55	135.7	88.5	1.8	146.7	60.9
standard_book	first_responders	anxiety	en-US	cap	12	21271	4942	9000	20000	55	141.8	92.5	6.4	157.8	68.2
standard_book	first_responders	self_worth	en-US	cap	11	19887	3087	9000	20000	55	132.6	86.5	-0.6	141.1	57.2
standard_book	gen_z_professionals	overthinking	en-US	cap	13	21389	5186	9000	20000	55	142.6	93.0	6.9	159.3	69.1
extended_book_2h	gen_alpha_students	courage	en-US	midpoint	13	20065	7398	17000	25000	120	133.8	87.2	-19.7	11.5	-27.3
extended_book_2h	first_responders	overthinking	en-US	midpoint	14	21077	4904	17000	25000	120	140.5	91.6	-15.7	17.1	-23.6
extended_book_2h	gen_z_student	somatic_healing	en-US	midpoint	14	23098	27719	17000	25000	120	154.0	100.4	-7.6	28.3	-16.3
extended_book_2h	healthcare_rns	overthinking	en-US	midpoint	14	22377	6004	17000	25000	120	149.2	97.3	-10.5	24.3	-18.9
extended_book_2h	entrepreneurs	courage	en-US	midpoint	14	23178	6642	17000	25000	120	154.5	100.8	-7.3	28.8	-16.0
extended_book_2h	millennial_women_professionals	burnout	en-US	midpoint	15	24667	7059	17000	25000	120	164.4	107.2	-1.3	37.0	-10.6
extended_book_2h	corporate_managers	anxiety	en-US	midpoint	13	20089	7141	17000	25000	120	133.9	87.3	-19.6	11.6	-27.2
extended_book_2h	entrepreneurs	overthinking	en-US	midpoint	14	22398	4806	17000	25000	120	149.3	97.4	-10.4	24.4	-18.8
extended_book_2h	educators	burnout	en-US	midpoint	13	24640	16625	17000	25000	120	164.3	107.1	-1.4	36.9	-10.7
extended_book_2h	gen_z_professionals	grief	en-US	midpoint	14	22732	6229	17000	25000	120	151.5	98.8	-9.1	26.3	-17.6
extended_book_2h	gen_x_sandwich	courage	en-US	midpoint	14	25437	8469	17000	25000	120	169.6	110.6	1.7	41.3	-7.8
extended_book_2h	gen_z_student	sleep_anxiety	en-US	midpoint	15	19441	29893	17000	25000	120	129.6	84.5	-22.2	8.0	-29.6
extended_book_2h	healthcare_rns	financial_stress	en-US	midpoint	14	22216	6650	17000	25000	120	148.1	96.6	-11.1	23.4	-19.5
extended_book_2h	healthcare_rns	anchored	en-US	midpoint	14	21220	6651	17000	25000	120	141.5	92.3	-15.1	17.9	-23.1
extended_book_2h	millennial_women_professionals	anxiety	en-US	midpoint	14	21561	9959	17000	25000	120	143.7	93.7	-13.8	19.8	-21.9
extended_book_2h	entrepreneurs	depression	en-US	midpoint	14	22354	6778	17000	25000	120	149.0	97.2	-10.6	24.2	-19.0
extended_book_2h	first_responders	anxiety	en-US	midpoint	14	21889	5591	17000	25000	120	145.9	95.2	-12.4	21.6	-20.7
extended_book_2h	working_parents	burnout	en-US	midpoint	14	21003	4973	17000	25000	120	140.0	91.3	-16.0	16.7	-23.9
extended_book_2h	corporate_managers	self_worth	en-US	midpoint	14	22618	6093	17000	25000	120	150.8	98.3	-9.5	25.7	-18.0
extended_book_2h	first_responders	burnout	en-US	midpoint	14	22584	4565	17000	25000	120	150.6	98.2	-9.7	25.5	-18.2
extended_book_2h	healthcare_rns	sleep_anxiety	en-US	midpoint	13	25008	5912	17000	25000	120	166.7	108.7	0.0	38.9	-9.4
extended_book_2h	gen_alpha_students	depression	en-US	midpoint	14	20084	7505	17000	25000	120	133.9	87.3	-19.7	11.6	-27.2
extended_book_2h	healthcare_rns	anxiety	en-US	midpoint	15	24077	8844	17000	25000	120	160.5	104.7	-3.7	33.8	-12.8
extended_book_2h	educators	somatic_healing	en-US	midpoint	13	22958	16635	17000	25000	120	153.1	99.8	-8.2	27.5	-16.8
extended_book_2h	working_parents	social_anxiety	en-US	midpoint	14	22621	3835	17000	25000	120	150.8	98.4	-9.5	25.7	-18.0
extended_book_2h	working_parents	boundaries	en-US	midpoint	14	21130	5266	17000	25000	120	140.9	91.9	-15.5	17.4	-23.4
extended_book_2h	first_responders	depression	en-US	midpoint	13	24498	3892	17000	25000	120	163.3	106.5	-2.0	36.1	-11.2
extended_book_2h	midlife_women	anxiety	en-US	midpoint	14	22015	21461	17000	25000	120	146.8	95.7	-11.9	22.3	-20.2
