brand_id	teacher_id	asset_type	locale	path	exists	size_bytes	is_real_image	last_mtime	source_pipeline	series_id	notes
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/main_character.png	yes	665836	yes	2026-04-24T16:40:17Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/body_partial_hands.png	yes	662629	yes	2026-04-24T16:40:59Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/expression_neutral.png	yes	708671	yes	2026-04-24T16:40:33Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/front_portrait.png	yes	665836	yes	2026-04-24T16:40:17Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/full_body_pose.png	yes	1015874	yes	2026-04-24T16:40:55Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/three_quarter_view.png	yes	731702	yes	2026-04-24T16:40:22Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/profile_view.png	yes	527332	yes	2026-04-24T16:40:27Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/expression_gentle_smile.png	yes	663094	yes	2026-04-24T16:40:43Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/expression_contemplative.png	yes	701582	yes	2026-04-24T16:40:39Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/expression_series_emotion.png	yes	839021	yes	2026-04-24T16:40:48Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_alpha_students__self_worth/lora_refs/body_partial_feet.png	yes	344465	yes	2026-04-24T16:41:04Z	manga_catalog_seed	heart_balance__maat__gen_alpha_students__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_romance_en_us_02/main_character.png	yes	926380	yes	2026-05-03T08:15:21Z	manga_catalog_seed	heart_balance_romance_en_us_02	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	ja_JP	assets/manga_catalog/heart_balance/heart_balance_essay_ja_jp_01/main_character.png	yes	1114108	yes	2026-05-03T17:44:15Z	manga_catalog_seed	heart_balance_essay_ja_jp_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_supernatural_everyday_en_us_01/main_character.png	yes	1001994	yes	2026-05-03T17:29:04Z	manga_catalog_seed	heart_balance_supernatural_everyday_en_us_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_romance_en_us_03/main_character.png	yes	1287981	yes	2026-05-03T08:15:27Z	manga_catalog_seed	heart_balance_romance_en_us_03	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/main_character.png	yes	864357	yes	2026-04-24T16:51:30Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/body_partial_hands.png	yes	749554	yes	2026-04-24T16:52:12Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/expression_neutral.png	yes	772504	yes	2026-04-24T16:51:44Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/front_portrait.png	yes	864357	yes	2026-04-24T16:51:30Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/full_body_pose.png	yes	692376	yes	2026-04-24T16:52:06Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/three_quarter_view.png	yes	773084	yes	2026-04-24T16:51:35Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/profile_view.png	yes	929343	yes	2026-04-24T16:51:40Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/expression_gentle_smile.png	yes	869927	yes	2026-04-24T16:51:54Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/expression_contemplative.png	yes	628943	yes	2026-04-24T16:51:49Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/expression_series_emotion.png	yes	766107	yes	2026-04-24T16:51:59Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__millennial_women_professionals__boundaries/lora_refs/body_partial_feet.png	yes	454907	yes	2026-04-24T16:52:17Z	manga_catalog_seed	heart_balance__maat__millennial_women_professionals__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/main_character.png	yes	542425	yes	2026-04-24T16:35:49Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/body_partial_hands.png	yes	937821	yes	2026-04-24T16:36:35Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/expression_neutral.png	yes	754811	yes	2026-04-24T16:36:04Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/front_portrait.png	yes	542425	yes	2026-04-24T16:35:49Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/full_body_pose.png	yes	722433	yes	2026-04-24T16:36:30Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/three_quarter_view.png	yes	675288	yes	2026-04-24T16:35:54Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/profile_view.png	yes	715805	yes	2026-04-24T16:35:59Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/expression_gentle_smile.png	yes	741781	yes	2026-04-24T16:36:17Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/expression_contemplative.png	yes	797430	yes	2026-04-24T16:36:09Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/expression_series_emotion.png	yes	780650	yes	2026-04-24T16:36:23Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__first_responders__boundaries/lora_refs/body_partial_feet.png	yes	598360	yes	2026-04-24T16:36:40Z	manga_catalog_seed	heart_balance__maat__first_responders__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_memoir_en_us_01/main_character.png	yes	1740702	yes	2026-05-03T08:15:52Z	manga_catalog_seed	heart_balance_memoir_en_us_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/main_character.png	yes	799566	yes	2026-04-24T16:48:56Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/body_partial_hands.png	yes	773961	yes	2026-04-24T16:49:37Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/expression_neutral.png	yes	883730	yes	2026-04-24T16:49:10Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/front_portrait.png	yes	799566	yes	2026-04-24T16:48:56Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/full_body_pose.png	yes	938069	yes	2026-04-24T16:49:32Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/three_quarter_view.png	yes	803268	yes	2026-04-24T16:49:01Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/profile_view.png	yes	677682	yes	2026-04-24T16:49:06Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/expression_gentle_smile.png	yes	769052	yes	2026-04-24T16:49:21Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/expression_contemplative.png	yes	798636	yes	2026-04-24T16:49:15Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/expression_series_emotion.png	yes	675522	yes	2026-04-24T16:49:26Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__healthcare_rns__boundaries/lora_refs/body_partial_feet.png	yes	778917	yes	2026-04-24T16:49:43Z	manga_catalog_seed	heart_balance__maat__healthcare_rns__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	ja_JP	assets/manga_catalog/heart_balance/heart_balance_graphic_medicine_ja_jp_01/main_character.png	yes	1245334	yes	2026-05-03T17:44:39Z	manga_catalog_seed	heart_balance_graphic_medicine_ja_jp_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/main_character.png	yes	809671	yes	2026-04-24T16:41:09Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/body_partial_hands.png	yes	494500	yes	2026-04-24T16:41:49Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/expression_neutral.png	yes	655314	yes	2026-04-24T16:41:23Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/front_portrait.png	yes	809671	yes	2026-04-24T16:41:09Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/full_body_pose.png	yes	699783	yes	2026-04-24T16:41:45Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/three_quarter_view.png	yes	664601	yes	2026-04-24T16:41:13Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/profile_view.png	yes	645846	yes	2026-04-24T16:41:18Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/expression_gentle_smile.png	yes	668367	yes	2026-04-24T16:41:33Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/expression_contemplative.png	yes	752764	yes	2026-04-24T16:41:29Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/expression_series_emotion.png	yes	843793	yes	2026-04-24T16:41:38Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_x_sandwich__boundaries/lora_refs/body_partial_feet.png	yes	535683	yes	2026-04-24T16:41:54Z	manga_catalog_seed	heart_balance__maat__gen_x_sandwich__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_slice_of_life_en_us_01/main_character.png	yes	1578502	yes	2026-05-03T08:15:58Z	manga_catalog_seed	heart_balance_slice_of_life_en_us_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance_family_en_us_01/main_character.png	yes	1327087	yes	2026-05-03T08:15:40Z	manga_catalog_seed	heart_balance_family_en_us_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	zh_CN	assets/manga_catalog/heart_balance/heart_balance_mystery_zh_cn_01/main_character.png	yes	1313638	yes	2026-05-03T18:54:29Z	manga_catalog_seed	heart_balance_mystery_zh_cn_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/main_character.png	yes	935633	yes	2026-04-24T16:33:17Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/body_partial_hands.png	yes	717578	yes	2026-04-24T16:33:59Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/expression_neutral.png	yes	610613	yes	2026-04-24T16:33:31Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/front_portrait.png	yes	935633	yes	2026-04-24T16:33:17Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/full_body_pose.png	yes	541204	yes	2026-04-24T16:33:53Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/three_quarter_view.png	yes	564350	yes	2026-04-24T16:33:22Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/profile_view.png	yes	517758	yes	2026-04-24T16:33:26Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/expression_gentle_smile.png	yes	937900	yes	2026-04-24T16:33:41Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/expression_contemplative.png	yes	687633	yes	2026-04-24T16:33:36Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/expression_series_emotion.png	yes	832521	yes	2026-04-24T16:33:47Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__entrepreneurs__boundaries/lora_refs/body_partial_feet.png	yes	511030	yes	2026-04-24T16:34:04Z	manga_catalog_seed	heart_balance__maat__entrepreneurs__boundaries	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	zh_TW	assets/manga_catalog/heart_balance/heart_balance_school_zh_tw_01/main_character.png	yes	1170874	yes	2026-05-03T18:16:22Z	manga_catalog_seed	heart_balance_school_zh_tw_01	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/main_character.png	yes	591622	yes	2026-04-24T16:48:04Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/body_partial_hands.png	yes	699657	yes	2026-04-24T16:48:46Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/expression_neutral.png	yes	832105	yes	2026-04-24T16:48:19Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/front_portrait.png	yes	591622	yes	2026-04-24T16:48:04Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/full_body_pose.png	yes	801892	yes	2026-04-24T16:48:41Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/three_quarter_view.png	yes	626763	yes	2026-04-24T16:48:10Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/profile_view.png	yes	630478	yes	2026-04-24T16:48:14Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/expression_gentle_smile.png	yes	558229	yes	2026-04-24T16:48:30Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/expression_contemplative.png	yes	833277	yes	2026-04-24T16:48:24Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/expression_series_emotion.png	yes	790482	yes	2026-04-24T16:48:34Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__gen_z_student__self_worth/lora_refs/body_partial_feet.png	yes	861639	yes	2026-04-24T16:48:51Z	manga_catalog_seed	heart_balance__maat__gen_z_student__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/main_character.png	yes	668461	yes	2026-04-24T16:32:26Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/body_partial_hands.png	yes	612151	yes	2026-04-24T16:33:08Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/expression_neutral.png	yes	729545	yes	2026-04-24T16:32:42Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/front_portrait.png	yes	668461	yes	2026-04-24T16:32:26Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/full_body_pose.png	yes	677791	yes	2026-04-24T16:33:03Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/three_quarter_view.png	yes	625431	yes	2026-04-24T16:32:31Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/profile_view.png	yes	487800	yes	2026-04-24T16:32:37Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/expression_gentle_smile.png	yes	749469	yes	2026-04-24T16:32:52Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/expression_contemplative.png	yes	688415	yes	2026-04-24T16:32:47Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/expression_series_emotion.png	yes	628892	yes	2026-04-24T16:32:57Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_lora_ref	en_US	assets/manga_catalog/heart_balance/heart_balance__maat__corporate_managers__self_worth/lora_refs/body_partial_feet.png	yes	508298	yes	2026-04-24T16:33:12Z	manga_catalog_seed	heart_balance__maat__corporate_managers__self_worth	Manga catalog asset (series-bound)
heart_balance		manga_protagonist	zh_TW	assets/manga_catalog/heart_balance/heart_balance_romance_zh_tw_01/main_character.png	yes	994366	yes	2026-05-03T18:15:16Z	manga_catalog_seed	heart_balance_romance_zh_tw_01	Manga catalog asset (series-bound)
