persona	topic	atom_type	locale	required_variants	current_variants	gap_variants	priority_tier	owner_ws_proposed	estimated_hours	status
gen_x_sandwich	grief	HOOK	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	HOOK	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	HOOK	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	HOOK	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	HOOK	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	HOOK	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	COMPRESSION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	COMPRESSION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	REFLECTION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	REFLECTION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	INTEGRATION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	grief	STORY	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	STORY	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	grief	EXERCISE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	EXERCISE	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	grief	QUOTE	en-US	3	0	3	P1	ws_pearl_editor_atom_100pct_tier_p0_persona_keyed_20260606	0.9	overlay_routed_not_persona_keyed
gen_x_sandwich	grief	QUOTE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	zh-TW	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	ja-JP	3	0	3	P2	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	QUOTE	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	en-US	3	0	3	P1	ws_pearl_editor_atom_100pct_tier_p0_persona_keyed_20260606	1.8	overlay_routed_not_persona_keyed
gen_x_sandwich	grief	TEACHER_DOCTRINE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	zh-TW	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	ja-JP	3	0	3	P2	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	TEACHER_DOCTRINE	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	grief	PERMISSION_GRANT	en-US	3	0	3	P1	ws_pearl_editor_atom_100pct_tier_p0_persona_keyed_20260606	0.9	overlay_routed_not_persona_keyed
gen_x_sandwich	grief	PERMISSION_GRANT	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	zh-TW	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	ja-JP	3	0	3	P2	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	grief	PERMISSION_GRANT	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	HOOK	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	HOOK	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	COMPRESSION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	REFLECTION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	INTEGRATION	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.2	gap
gen_x_sandwich	imposter_syndrome	STORY	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	STORY	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	2.1	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	EXERCISE	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.5	gap
gen_x_sandwich	imposter_syndrome	QUOTE	en-US	3	0	3	P1	ws_pearl_editor_atom_100pct_tier_p0_persona_keyed_20260606	0.9	overlay_routed_not_persona_keyed
gen_x_sandwich	imposter_syndrome	QUOTE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	zh-TW	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	ja-JP	3	0	3	P2	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	fr-FR	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	de-DE	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	it-IT	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	QUOTE	hu-HU	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	0.9	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	en-US	3	0	3	P1	ws_pearl_editor_atom_100pct_tier_p0_persona_keyed_20260606	1.8	overlay_routed_not_persona_keyed
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	zh-CN	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	zh-TW	3	0	3	P3	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	zh-HK	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	zh-SG	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	ja-JP	3	0	3	P2	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	ko-KR	3	0	3	P4	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	es-US	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
gen_x_sandwich	imposter_syndrome	TEACHER_DOCTRINE	es-ES	3	0	3	P5	ws_pearl_localization_atom_100pct_tier_p2_ja_jp_20260606	1.8	gap
