Discovered 456 arc files across 12 personas.
  [ 867/1000] book_0866 FAIL  2.6s  0w  gen_x_sandwich/courage/spiral/F006
  [ 868/1000] book_0867 FAIL  2.3s  0w  corporate_managers/boundaries/shame/F006
  [ 869/1000] book_0871 FAIL  1.8s  0w  millennial_women_professionals/burnout/grief/F006
  [ 870/1000] book_0868 FAIL  3.1s  0w  corporate_managers/anxiety/shame/F006
  [ 871/1000] book_0869 FAIL  3.1s  0w  gen_z_professionals/anxiety/false_alarm/F006
  [ 872/1000] book_0870 FAIL  2.8s  0w  millennial_women_professionals/anxiety/shame/F006
  [ 873/1000] book_0872 FAIL  1.2s  0w  corporate_managers/social_anxiety/false_alarm/F006
  [ 874/1000] book_0874 FAIL  2.1s  0w  working_parents/burnout/grief/F006
  [ 875/1000] book_0873 FAIL  3.4s  0w  tech_finance_burnout/financial_anxiety/overwhelm/F006
  [ 876/1000] book_0875 FAIL  3.4s  0w  gen_z_professionals/courage/spiral/F006
  [ 877/1000] book_0876 FAIL  3.4s  0w  gen_x_sandwich/anxiety/spiral/F006
  [ 878/1000] book_0877 FAIL  2.1s  0w  gen_x_sandwich/financial_stress/spiral/F006
  [ 879/1000] book_0878 FAIL  1.6s  0w  corporate_managers/financial_anxiety/shame/F006
  [ 880/1000] book_0879 FAIL  1.6s  0w  corporate_managers/self_worth/shame/F006
  [ 881/1000] book_0880 FAIL  1.8s  0w  entrepreneurs/boundaries/false_alarm/F006
  [ 882/1000] book_0881 FAIL  1.8s  0w  gen_x_sandwich/financial_stress/shame/F006
  [ 883/1000] book_0882 FAIL  1.7s  0w  corporate_managers/burnout/overwhelm/F003
  [ 884/1000] book_0885 FAIL  1.2s  0w  millennial_women_professionals/burnout/grief/F006
  [ 885/1000] book_0883 FAIL  2.1s  0w  healthcare_rns/anxiety/spiral/F006
  [ 886/1000] book_0884 FAIL  2.1s  0w  gen_z_professionals/depression/watcher/F006
  [ 887/1000] book_0886 FAIL  2.7s  0w  entrepreneurs/financial_stress/spiral/F006
  [ 888/1000] book_0888 FAIL  2.2s  0w  gen_alpha_students/social_anxiety/shame/F006
  [ 889/1000] book_0887 FAIL  2.4s  0w  tech_finance_burnout/depression/grief/F006
  [ 890/1000] book_0891 FAIL  1.5s  0w  working_parents/burnout/overwhelm/F006
  [ 891/1000] book_0889 FAIL  3.2s  0w  gen_z_professionals/courage/shame/F006
  [ 892/1000] book_0892 FAIL  1.6s  0w  nyc_executives/self_worth/shame/F006
  [ 893/1000] book_0890 FAIL  2.6s  0w  tech_finance_burnout/compassion_fatigue/grief/F006
  [ 894/1000] book_0893 FAIL  1.0s  0w  entrepreneurs/social_anxiety/shame/F006
  [ 895/1000] book_0894 FAIL  1.1s  0w  millennial_women_professionals/social_anxiety/comparison/F006
  [ 896/1000] book_0896 FAIL  1.1s  0w  working_parents/social_anxiety/comparison/F006
  [ 897/1000] book_0895 FAIL  2.2s  0w  gen_x_sandwich/anxiety/comparison/F006
  [ 898/1000] book_0897 FAIL  2.1s  0w  corporate_managers/anxiety/spiral/F009
  [ 899/1000] book_0898 FAIL  2.1s  0w  entrepreneurs/boundaries/shame/F006
  [ 900/1000] book_0899 FAIL  1.9s  0w  entrepreneurs/self_worth/comparison/F006
  [ 901/1000] book_0900 FAIL  1.2s  0w  first_responders/overthinking/spiral/F006
  [ 902/1000] book_0902 FAIL  0.8s  0w  gen_alpha_students/overthinking/false_alarm/F006
  [ 903/1000] book_0901 FAIL  1.5s  0w  millennial_women_professionals/depression/grief/F006
  [ 904/1000] book_0903 FAIL  1.4s  0w  corporate_managers/courage/spiral/F006
  [ 905/1000] book_0904 FAIL  1.4s  0w  millennial_women_professionals/compassion_fatigue/watcher/F006
  [ 906/1000] book_0905 FAIL  1.4s  0w  entrepreneurs/self_worth/shame/F006
  [ 907/1000] book_0908 FAIL  0.9s  0w  gen_alpha_students/burnout/grief/F006
  [ 908/1000] book_0906 FAIL  1.7s  0w  gen_z_professionals/overthinking/watcher/F006
  [ 909/1000] book_0907 FAIL  1.8s  0w  millennial_women_professionals/anxiety/spiral/F006
  [ 910/1000] book_0909 FAIL  1.6s  0w  gen_z_professionals/self_worth/comparison/F006
  [ 911/1000] book_0910 FAIL  1.6s  0w  first_responders/financial_stress/spiral/F006
  [ 912/1000] book_0911 FAIL  1.6s  0w  entrepreneurs/sleep_anxiety/false_alarm/F006
  [ 913/1000] book_0912 FAIL  1.7s  0w  healthcare_rns/courage/false_alarm/F006
  [ 914/1000] book_0914 FAIL  1.6s  0w  gen_alpha_students/compassion_fatigue/overwhelm/F006
  [ 915/1000] book_0916 FAIL  0.8s  0w  millennial_women_professionals/overthinking/watcher/F006
  [ 916/1000] book_0915 FAIL  1.5s  0w  millennial_women_professionals/depression/watcher/F006
  [ 917/1000] book_0913 FAIL  2.7s  10730w  gen_alpha_students/anxiety/shame/F006
  [ 918/1000] book_0917 FAIL  1.4s  0w  entrepreneurs/somatic_healing/watcher/F006
  [ 919/1000] book_0918 FAIL  1.5s  0w  gen_z_professionals/somatic_healing/watcher/F006
  [ 920/1000] book_0919 FAIL  1.5s  0w  corporate_managers/financial_stress/overwhelm/F006
  [ 921/1000] book_0920 FAIL  1.4s  0w  first_responders/courage/shame/F006
  [ 922/1000] book_0921 FAIL  1.7s  0w  working_parents/anxiety/spiral/F006
  [ 923/1000] book_0923 FAIL  1.7s  0w  corporate_managers/courage/shame/F006
  [ 924/1000] book_0922 FAIL  1.9s  0w  gen_z_professionals/anxiety/watcher/F006
  [ 925/1000] book_0924 FAIL  1.8s  0w  corporate_managers/depression/watcher/F006
  [ 926/1000] book_0925 FAIL  1.9s  0w  tech_finance_burnout/self_worth/shame/F006
  [ 927/1000] book_0926 FAIL  2.0s  0w  millennial_women_professionals/boundaries/shame/F006
  [ 928/1000] book_0927 FAIL  2.1s  0w  corporate_managers/anxiety/watcher/F006
  [ 929/1000] book_0928 FAIL  1.8s  0w  corporate_managers/boundaries/false_alarm/F006
  [ 930/1000] book_0929 FAIL  1.1s  0w  millennial_women_professionals/overthinking/watcher/F006
  [ 931/1000] book_0930 FAIL  1.1s  0w  tech_finance_burnout/social_anxiety/shame/F006
  [ 932/1000] book_0931 FAIL  1.0s  0w  tech_finance_burnout/overthinking/spiral/F006
  [ 933/1000] book_0932 FAIL  1.0s  0w  gen_x_sandwich/overthinking/spiral/F006
  [ 934/1000] book_0933 FAIL  1.6s  0w  entrepreneurs/compassion_fatigue/grief/F006
  [ 935/1000] book_0935 FAIL  1.7s  0w  gen_x_sandwich/depression/overwhelm/F006
  [ 936/1000] book_0936 FAIL  1.6s  0w  gen_x_sandwich/imposter_syndrome/comparison/F006
  [ 937/1000] book_0937 FAIL  0.9s  0w  millennial_women_professionals/burnout/overwhelm/F006
  [ 938/1000] book_0934 FAIL  2.9s  10567w  gen_alpha_students/anxiety/spiral/F006
  [ 939/1000] book_0938 FAIL  0.9s  0w  first_responders/sleep_anxiety/false_alarm/F006
  [ 940/1000] book_0940 FAIL  1.0s  0w  first_responders/sleep_anxiety/spiral/F006
  [ 941/1000] book_0939 FAIL  1.5s  0w  corporate_managers/burnout/overwhelm/F003
  [ 942/1000] book_0943 FAIL  1.0s  0w  working_parents/burnout/grief/F006
  [ 943/1000] book_0941 FAIL  1.6s  0w  corporate_managers/somatic_healing/overwhelm/F006
  [ 944/1000] book_0942 FAIL  1.6s  0w  first_responders/imposter_syndrome/shame/F006
  [ 945/1000] book_0944 FAIL  1.2s  0w  healthcare_rns/financial_stress/shame/F006
  [ 946/1000] book_0946 FAIL  0.8s  0w  tech_finance_burnout/burnout/grief/F006
  [ 947/1000] book_0948 FAIL  0.8s  0w  gen_z_professionals/social_anxiety/false_alarm/F006
  [ 948/1000] book_0945 FAIL  1.7s  0w  working_parents/anxiety/shame/F006
  [ 949/1000] book_0947 FAIL  1.4s  0w  tech_finance_burnout/somatic_healing/overwhelm/F006
  [ 950/1000] book_0950 FAIL  1.1s  0w  educators/anxiety/overwhelm/F006
  [ 951/1000] book_0951 FAIL  0.9s  0w  healthcare_rns/overthinking/spiral/F006
  [ 952/1000] book_0949 FAIL  1.6s  0w  first_responders/anxiety/overwhelm/F006
  [ 953/1000] book_0952 FAIL  1.4s  0w  corporate_managers/depression/overwhelm/F006
  [ 954/1000] book_0954 FAIL  0.9s  0w  working_parents/social_anxiety/comparison/F006
  [ 955/1000] book_0953 FAIL  2.5s  0w  tech_finance_burnout/sleep_anxiety/overwhelm/F006
  [ 956/1000] book_0955 FAIL  2.6s  0w  gen_alpha_students/imposter_syndrome/comparison/F006
  [ 957/1000] book_0957 FAIL  2.3s  0w  gen_z_professionals/social_anxiety/shame/F006
  [ 958/1000] book_0956 FAIL  3.0s  0w  gen_z_professionals/anxiety/overwhelm/F006
  [ 959/1000] book_0961 FAIL  3.5s  0w  healthcare_rns/burnout/watcher/F006
  [ 960/1000] book_0959 FAIL  5.5s  0w  millennial_women_professionals/sleep_anxiety/spiral/F006
  [ 961/1000] book_0958 FAIL  5.7s  0w  millennial_women_professionals/financial_stress/shame/F006
  [ 962/1000] book_0960 FAIL  5.2s  0w  gen_alpha_students/compassion_fatigue/watcher/F006
  [ 963/1000] book_0962 FAIL  3.6s  0w  gen_z_professionals/sleep_anxiety/spiral/F006
  [ 964/1000] book_0963 FAIL  3.4s  0w  gen_x_sandwich/sleep_anxiety/false_alarm/F006
  [ 965/1000] book_0964 FAIL  3.4s  0w  corporate_managers/financial_anxiety/shame/F006
  [ 966/1000] book_0965 FAIL  3.5s  0w  tech_finance_burnout/financial_stress/overwhelm/F006
  [ 967/1000] book_0968 FAIL  1.8s  0w  entrepreneurs/overthinking/false_alarm/F006
  [ 968/1000] book_0966 FAIL  3.0s  0w  entrepreneurs/anxiety/watcher/F006
  [ 969/1000] book_0967 FAIL  3.2s  0w  corporate_managers/anxiety/grief/F006
  [ 970/1000] book_0969 FAIL  2.9s  0w  gen_alpha_students/financial_anxiety/shame/F006
  [ 971/1000] book_0970 FAIL  2.8s  0w  gen_x_sandwich/financial_anxiety/shame/F006
  [ 972/1000] book_0971 FAIL  3.3s  0w  gen_x_sandwich/courage/shame/F006
  [ 973/1000] book_0973 FAIL  2.9s  0w  working_parents/courage/false_alarm/F006
  [ 974/1000] book_0972 FAIL  3.3s  0w  tech_finance_burnout/anxiety/watcher/F006
  [ 975/1000] book_0975 FAIL  1.7s  0w  healthcare_rns/financial_anxiety/shame/F006
  [ 976/1000] book_0974 FAIL  3.1s  0w  gen_alpha_students/self_worth/comparison/F006
  [ 977/1000] book_0977 FAIL  3.1s  0w  healthcare_rns/courage/spiral/F006
  [ 978/1000] book_0979 FAIL  3.1s  0w  millennial_women_professionals/financial_stress/shame/F006
  [ 979/1000] book_0976 FAIL  5.0s  10593w  gen_alpha_students/anxiety/comparison/F006
  [ 980/1000] book_0980 FAIL  2.2s  0w  corporate_managers/somatic_healing/watcher/F006
  [ 981/1000] book_0978 FAIL  4.6s  10656w  gen_alpha_students/anxiety/comparison/F006
  [ 982/1000] book_0981 FAIL  2.1s  0w  millennial_women_professionals/imposter_syndrome/comparison/F006
  [ 983/1000] book_0982 FAIL  2.3s  0w  corporate_managers/financial_stress/shame/F006
  [ 984/1000] book_0983 FAIL  5.2s  0w  corporate_managers/compassion_fatigue/grief/F006
  [ 985/1000] book_0984 FAIL  5.5s  0w  first_responders/anxiety/grief/F006
  [ 986/1000] book_0985 FAIL  4.5s  0w  tech_finance_burnout/social_anxiety/false_alarm/F006
  [ 987/1000] book_0986 FAIL  5.7s  0w  working_parents/compassion_fatigue/overwhelm/F006
  [ 988/1000] book_0987 FAIL  4.1s  0w  entrepreneurs/depression/watcher/F006
  [ 989/1000] book_0988 FAIL  4.1s  0w  millennial_women_professionals/self_worth/shame/F006
  [ 990/1000] book_0989 FAIL  4.1s  0w  gen_alpha_students/compassion_fatigue/overwhelm/F006
  [ 991/1000] book_0990 FAIL  4.7s  0w  working_parents/compassion_fatigue/grief/F006
  [ 992/1000] book_0991 FAIL  4.5s  0w  gen_alpha_students/financial_stress/spiral/F006
  [ 993/1000] book_0992 FAIL  4.5s  0w  healthcare_rns/compassion_fatigue/watcher/F006
  [ 994/1000] book_0993 FAIL  4.5s  0w  healthcare_rns/courage/false_alarm/F006
  [ 995/1000] book_0994 FAIL  2.3s  0w  gen_x_sandwich/burnout/grief/F006
  [ 996/1000] book_0995 FAIL  2.2s  0w  working_parents/compassion_fatigue/grief/F006
  [ 997/1000] book_0998 FAIL  1.9s  0w  corporate_managers/imposter_syndrome/shame/F006
  [ 998/1000] book_0996 FAIL  2.0s  0w  gen_x_sandwich/courage/shame/F006
  [ 999/1000] book_0997 FAIL  2.3s  0w  entrepreneurs/anxiety/shame/F006
  [1000/1000] book_0999 FAIL  1.5s  0w  millennial_women_professionals/boundaries/comparison/F006

Results appended to /Users/ahjan/phoenix_omega/artifacts/simulation/simulation_1000_results.jsonl

======================================================================
SIMULATION SUMMARY
======================================================================
Total books attempted:  1000
Successes:              6
Failures:               994
Avg word count:         7645  (min=2731, max=10799)
Avg duration (s):       5.1
Total wall-clock (s):   3349.9

Top 5 failure reasons:
  [ 397x] Book-pass warning: mechanism_gate: Chapter 18: mechanism_depth does not increase
  [ 253x] File "/Users/ahjan/phoenix_omega/scripts/run_pipeline.py", line 1558, in <module
  [ 174x] Book-pass warning: mechanism_gate: Chapter 19: mechanism_depth does not increase
  [  66x] Book-pass warning: mechanism_gate: Chapter 16: mechanism_depth does not increase
  [  27x] WARNING: book_pass: ending lacks net transformation contrast statement.

Production profile:     0/0 passed
Draft profile:          6/1000 passed
======================================================================
