persona	topic	duration	engine	buildability	chapter_count	count_invariant_cohesion	repetition_severity	rep_score	cohesion_issues
healthcare_rns	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
healthcare_rns	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
healthcare_rns	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	burnout	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	burnout	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	burnout	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	burnout	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	burnout	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	burnout	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	burnout	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
midlife_women	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	overthinking	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	overthinking	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	overthinking	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	overthinking	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	overthinking	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	overthinking	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	overthinking	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	sleep_anxiety	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	sleep_anxiety	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	sleep_anxiety	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	sleep_anxiety	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	sleep_anxiety	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	sleep_anxiety	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	sleep_anxiety	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
midlife_women	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
midlife_women	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
midlife_women	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	burnout	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	burnout	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	burnout	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	burnout	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	burnout	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	burnout	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	burnout	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	compassion_fatigue	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	compassion_fatigue	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	compassion_fatigue	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	compassion_fatigue	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	compassion_fatigue	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	compassion_fatigue	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	compassion_fatigue	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	courage	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
millennial_women_professionals	courage	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
millennial_women_professionals	courage	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
millennial_women_professionals	courage	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	courage	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	courage	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	courage	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
millennial_women_professionals	depression	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	depression	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	depression	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	depression	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	depression	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	depression	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	depression	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	financial_anxiety	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_anxiety	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_anxiety	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_anxiety	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_anxiety	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_anxiety	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_anxiety	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_stress	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_stress	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_stress	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	financial_stress	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_stress	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_stress	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	financial_stress	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	grief	deep_book_4h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	grief	deep_book_6h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	grief	extended_book_2h	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	grief	micro_book_15	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	grief	micro_book_20	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	grief	short_book_30	grief	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	grief	standard_book	grief	PLANNABLE	20	PASS	MEDIUM	0.19	
millennial_women_professionals	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	overthinking	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	overthinking	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	overthinking	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	overthinking	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	overthinking	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	overthinking	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	overthinking	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	self_worth	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	self_worth	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	self_worth	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	self_worth	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	self_worth	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	self_worth	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	self_worth	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	sleep_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	sleep_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	sleep_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	sleep_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	sleep_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	sleep_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	sleep_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	social_anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	social_anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	social_anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	social_anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	social_anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	social_anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	social_anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	somatic_healing	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	somatic_healing	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	somatic_healing	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
millennial_women_professionals	somatic_healing	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	somatic_healing	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	somatic_healing	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
millennial_women_professionals	somatic_healing	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	anxiety	deep_book_4h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
nyc_executives	anxiety	deep_book_6h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
nyc_executives	anxiety	extended_book_2h	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
nyc_executives	anxiety	micro_book_15	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	anxiety	micro_book_20	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	anxiety	short_book_30	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	anxiety	standard_book	false_alarm	PLANNABLE	20	PASS	MEDIUM	0.186	
nyc_executives	boundaries	deep_book_4h	shame	PLANNABLE	12	PASS	MEDIUM	0.19	
nyc_executives	boundaries	deep_book_6h	shame	PLANNABLE	12	PASS	MEDIUM	0.19	
nyc_executives	boundaries	extended_book_2h	shame	PLANNABLE	12	PASS	MEDIUM	0.19	
nyc_executives	boundaries	micro_book_15	shame	PLANNABLE	12	PASS	MEDIUM	0.12	
nyc_executives	boundaries	micro_book_20	shame	PLANNABLE	12	PASS	MEDIUM	0.12	
nyc_executives	boundaries	short_book_30	shame	PLANNABLE	12	PASS	MEDIUM	0.12	
nyc_executives	boundaries	standard_book	shame	PLANNABLE	12	PASS	MEDIUM	0.19	
nyc_executives	burnout	deep_book_4h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	burnout	deep_book_6h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	burnout	extended_book_2h	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	burnout	micro_book_15	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	burnout	micro_book_20	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	burnout	short_book_30	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	burnout	standard_book	overwhelm	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	imposter_syndrome	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	imposter_syndrome	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	imposter_syndrome	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	imposter_syndrome	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	imposter_syndrome	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	imposter_syndrome	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	imposter_syndrome	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	overthinking	deep_book_4h	spiral	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	overthinking	deep_book_6h	spiral	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	overthinking	extended_book_2h	spiral	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	overthinking	micro_book_15	spiral	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	overthinking	micro_book_20	spiral	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	overthinking	short_book_30	spiral	PLANNABLE	20	PASS	MEDIUM	0.12	
nyc_executives	overthinking	standard_book	spiral	PLANNABLE	20	PASS	MEDIUM	0.185	
nyc_executives	self_worth	deep_book_4h	shame	PLANNABLE	8	PASS	MEDIUM	0.19	
nyc_executives	self_worth	deep_book_6h	shame	PLANNABLE	8	PASS	MEDIUM	0.19	
nyc_executives	self_worth	extended_book_2h	shame	PLANNABLE	8	PASS	MEDIUM	0.19	
nyc_executives	self_worth	micro_book_15	shame	PLANNABLE	8	PASS	MEDIUM	0.12	
nyc_executives	self_worth	micro_book_20	shame	PLANNABLE	8	PASS	MEDIUM	0.12	
nyc_executives	self_worth	short_book_30	shame	PLANNABLE	8	PASS	MEDIUM	0.12	
nyc_executives	self_worth	standard_book	shame	PLANNABLE	8	PASS	MEDIUM	0.19	
tech_finance_burnout	anxiety	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	anxiety	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	anxiety	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	anxiety	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	anxiety	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	anxiety	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	anxiety	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	boundaries	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	boundaries	deep_book_6h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	boundaries	extended_book_2h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	boundaries	micro_book_15	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	boundaries	micro_book_20	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	boundaries	short_book_30	comparison	PLANNABLE	20	PASS	MEDIUM	0.12	
tech_finance_burnout	boundaries	standard_book	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
tech_finance_burnout	burnout	deep_book_4h	comparison	PLANNABLE	20	PASS	MEDIUM	0.185	
